latitude,longitude,accommodates,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_location,calculated_host_listings_count,reviews_per_month,bathrooms,Air conditioning,TV,Extra pillows and blankets,Heating,time_since_first_review,time_since_last_review,host_days_active,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
38.71265,-9.1336,2,119.0,1,1125,5,307,8,8,1,4.75,4.63,292,2.86,1.0,0,1,0,0,83.0,17.0,3613.0,1,0,0,0
38.71256,-9.15102,1,40.0,2,365,12,330,13,13,3,4.62,4.85,3,5.27,1.0,0,1,0,0,73.0,9.0,2012.0,0,0,1,0
38.71137,-9.15046,1,47.0,2,365,6,262,11,11,3,4.55,4.82,3,4.46,1.0,0,1,0,0,73.0,6.0,2012.0,0,0,1,0
38.719715,-9.420647,4,80.0,1,365,21,354,6,6,4,5.0,4.33,1,4.29,1.0,0,1,1,0,41.0,10.0,3125.0,1,0,0,0
38.73426,-9.13277,1,31.0,1,1125,3,324,16,16,3,4.81,4.69,7,4.4,2.0,0,1,0,0,109.0,12.0,1991.0,0,0,1,0
38.75885,-9.2411,1,30.0,5,1125,0,234,6,6,3,4.83,4.17,13,2.65,2.0,0,1,1,0,68.0,13.0,368.0,0,0,1,0
39.28234,-9.30221,3,80.0,4,30,10,141,2,2,1,4.0,5.0,2,1.4,1.0,0,1,0,1,43.0,29.0,1525.0,1,0,0,0
38.703945,-9.177832,2,90.0,3,365,2,65,3,3,2,4.67,5.0,3,1.1,1.5,0,1,0,1,81.0,4.0,2204.0,1,0,0,0
38.70958,-9.15276,2,60.0,3,7,2,193,9,9,4,5.0,4.89,4,2.67,1.0,0,0,0,1,100.0,3.0,2444.0,1,0,0,0
38.73238,-9.128773,3,59.0,3,365,22,357,3,3,0,4.0,3.0,14,0.9,2.0,0,0,0,0,99.0,42.0,2037.0,0,0,1,0
38.72977,-9.10991,3,160.0,14,365,1,334,3,3,1,5.0,5.0,1,1.11,1.0,1,1,0,0,81.0,6.0,2005.0,1,0,0,0
39.19844130400429,-9.34643101692199,6,150.0,4,30,7,272,1,1,1,5.0,5.0,1,1.0,2.0,0,1,1,0,21.0,21.0,1191.0,1,0,0,0
38.73251,-9.13441,1,46.0,2,14,0,53,4,4,0,4.75,5.0,1,1.3,1.5,0,1,0,0,91.0,60.0,1295.0,0,0,1,0
38.73349,-9.1332,2,52.0,1,1125,22,352,10,10,2,4.3,4.4,7,3.26,2.0,0,1,0,0,91.0,1.0,1991.0,0,0,1,0
39.143787,-9.36732,4,120.0,3,1125,22,171,3,3,1,5.0,5.0,2,2.0,1.0,0,1,1,0,45.0,24.0,792.0,1,0,0,0
38.727757,-9.141298,2,42.0,2,1125,13,158,18,18,8,4.61,4.5,3,5.24,1.0,0,0,1,1,102.0,1.0,3638.0,0,0,1,0
38.71352,-9.14639,1,45.0,15,1125,26,50,1,1,1,5.0,5.0,1,1.0,1.0,0,0,1,1,14.0,14.0,3427.0,0,0,1,0
39.25065,-9.31066,10,191.0,4,365,27,362,5,5,2,4.2,3.8,2,2.14,3.0,0,1,1,0,70.0,19.0,2610.0,1,0,0,0
38.69726,-9.35757,5,90.0,4,365,30,354,1,1,1,5.0,5.0,1,1.0,1.0,0,1,0,0,16.0,16.0,110.0,1,0,0,0
38.72098,-9.15709,1,28.0,5,14,8,322,5,5,2,4.6,5.0,1,1.6,1.0,0,0,1,0,93.0,19.0,112.0,0,0,1,0
38.71428413736498,-9.145989512431958,1,30.0,5,365,3,319,6,6,2,4.83,5.0,3,3.1,1.0,0,0,1,0,57.0,14.0,2939.0,0,0,1,0
38.70415,-9.2018,2,60.0,3,30,0,308,2,2,0,5.0,5.0,18,0.55,2.0,0,1,0,0,108.0,51.0,2377.0,0,0,1,0
38.71656,-9.13347,4,192.0,2,365,11,346,13,13,6,4.92,4.92,10,3.86,1.0,0,0,0,1,100.0,3.0,1633.0,1,0,0,0
38.775521797222936,-9.094032606779766,4,91.0,5,365,0,319,1,1,1,5.0,5.0,1,1.0,1.0,0,1,0,0,16.0,16.0,3053.0,1,0,0,0
39.1337,-9.19411,6,64.0,7,14,12,253,3,3,1,4.33,4.33,1,2.31,1.5,0,1,0,0,39.0,25.0,2251.0,1,0,0,0
38.70585310000001,-9.1611571,10,97.0,2,30,8,288,5,5,3,4.2,4.6,3,2.83,1.0,0,1,0,0,52.0,17.0,113.0,1,0,0,0
38.982246,-9.413841,4,102.0,3,60,11,343,4,4,0,4.75,4.25,28,1.19,1.0,0,1,1,0,100.0,32.0,960.0,1,0,0,0
38.758694,-9.109084,2,43.0,1,365,13,346,27,27,10,4.67,4.63,2,8.18,1.0,0,1,0,0,99.0,7.0,647.0,0,0,1,0
38.71746,-9.13383,3,84.0,3,365,0,114,12,12,4,4.58,4.17,1,3.21,1.0,0,1,0,0,111.0,15.0,2913.0,1,0,0,0
39.26314,-9.3327,1,25.0,2,25,18,350,1,1,1,5.0,5.0,4,1.0,1.5,0,1,0,0,23.0,23.0,119.0,0,0,0,1
39.26361,-9.33289,1,25.0,2,60,19,167,5,5,1,5.0,5.0,4,1.56,1.5,0,1,0,1,95.0,5.0,119.0,0,0,0,1
38.72886,-9.14414,2,75.0,28,365,1,77,1,1,0,5.0,5.0,11,0.71,1.0,1,1,0,1,41.0,41.0,159.0,1,0,0,0
39.23342,-9.30882,4,65.0,2,365,0,196,5,5,4,4.2,4.2,1,2.88,1.0,0,0,1,0,52.0,6.0,3181.0,1,0,0,0
38.73386,-9.14625,1,62.0,1,365,2,333,17,17,3,4.71,4.88,3,4.81,2.5,0,0,1,0,105.0,19.0,342.0,0,0,1,0
38.75468,-9.09472,4,58.0,3,365,4,306,13,13,4,4.69,4.85,6,5.65,1.0,0,0,0,1,69.0,18.0,3296.0,1,0,0,0
38.985909,-9.415891,2,100.0,3,7,30,38,3,3,1,5.0,5.0,2,2.0,1.0,0,1,0,0,44.0,30.0,1358.0,0,0,1,0
38.73002,-9.13714,2,48.0,1,365,14,349,5,5,1,3.8,4.8,13,1.43,1.0,0,1,0,0,104.0,18.0,415.0,0,0,1,0
38.77652,-9.11858,2,53.0,1,30,17,352,16,16,5,4.69,4.56,19,5.11,1.0,0,1,0,0,94.0,10.0,2298.0,0,0,1,0
38.850082,-9.380143,4,80.0,2,365,19,354,4,4,0,4.75,4.0,16,1.54,2.0,0,1,0,0,77.0,31.0,2043.0,1,0,0,0
38.7779,-9.12017,2,73.0,1,30,9,335,20,20,3,4.75,4.65,19,5.22,1.0,0,1,1,0,115.0,13.0,2298.0,1,0,0,0
38.73225,-9.1329,2,55.0,1,365,17,345,3,3,1,4.33,4.33,11,0.99,2.0,0,1,0,0,90.0,18.0,467.0,0,0,1,0
38.70583,-9.20137,1,55.0,3,30,12,334,4,4,1,5.0,4.25,18,1.2,2.0,0,1,0,0,99.0,9.0,2377.0,0,0,1,0
38.71662,-9.17126,7,179.0,3,365,3,338,3,3,1,2.67,3.0,21,1.05,1.0,1,1,0,0,85.0,20.0,161.0,1,0,0,0
38.73324,-9.12925,2,59.0,3,365,10,345,7,7,2,4.71,4.57,14,1.98,2.0,0,0,0,0,105.0,10.0,2037.0,0,0,1,0
38.70403,-9.20172,1,50.0,3,30,17,322,5,5,0,5.0,5.0,18,1.38,2.0,0,1,0,0,108.0,31.0,2377.0,0,0,1,0
38.73182,-9.12762,2,49.0,3,365,3,324,3,3,1,4.67,4.67,14,0.93,2.0,0,0,0,0,96.0,27.0,2037.0,0,0,1,0
38.71308,-9.12598,6,220.0,2,30,8,333,5,5,4,5.0,4.8,3,4.55,2.0,0,1,1,0,32.0,12.0,120.0,1,0,0,0
38.694492,-9.204044,2,39.0,2,1125,1,226,21,21,5,4.76,4.86,3,6.12,0.5,0,0,1,0,103.0,11.0,1871.0,1,0,0,0
38.73267,-9.12769,6,91.0,3,365,27,362,3,3,1,3.33,3.33,14,0.9,2.0,0,0,0,0,99.0,28.0,2037.0,0,0,1,0
38.70545,-9.20128,2,60.0,3,30,6,330,6,6,1,5.0,4.83,18,1.76,2.0,0,1,0,0,101.0,7.0,2377.0,0,0,1,0
38.97145,-9.40503,2,70.0,2,30,0,0,1,1,0,5.0,5.0,9,0.29,1.0,0,1,1,0,101.0,101.0,1521.0,0,0,1,0
38.737316,-9.149438,2,94.0,2,365,12,339,4,4,1,4.25,4.5,39,1.64,1.0,0,1,0,1,73.0,16.0,3036.0,0,0,1,0
38.737316,-9.149438,2,95.0,2,365,9,335,9,9,2,4.44,4.33,39,2.67,1.0,0,1,0,0,100.0,4.0,3036.0,0,0,1,0
38.70426,-9.18607,2,32.0,2,30,2,280,11,11,3,4.91,4.82,1,3.47,1.0,0,0,0,0,94.0,9.0,120.0,0,0,1,0
38.72066627238418,-9.135023902762487,2,64.0,2,30,3,329,12,12,7,4.92,4.83,1,6.0,1.0,0,1,1,1,59.0,3.0,1188.0,1,0,0,0
38.9707,-9.40464,1,50.0,2,365,0,0,2,2,0,5.0,5.0,9,0.56,1.0,0,1,1,0,106.0,94.0,1521.0,0,0,1,0
39.02142,-9.419088,5,198.0,4,365,11,117,5,5,3,4.6,4.4,13,3.66,2.0,0,1,1,0,41.0,14.0,1580.0,1,0,0,0
38.74331,-9.11342,2,30.0,1,365,2,43,7,7,0,4.86,4.57,5,2.41,2.0,0,0,0,0,87.0,69.0,1442.0,0,0,1,0
38.70185,-9.33763,6,97.0,2,60,8,302,1,1,0,2.0,3.0,20,0.63,2.0,0,1,1,0,47.0,47.0,1606.0,1,0,0,0
38.7153611,-9.1380436,2,65.0,1,365,16,95,2,2,1,5.0,4.5,20,1.25,3.5,0,1,1,0,47.0,25.0,2170.0,0,0,1,0
38.70491,-9.16452,3,116.0,2,365,10,334,10,10,4,4.7,4.7,12,4.48,1.0,0,1,0,0,66.0,6.0,4158.0,1,0,0,0
38.70128,-9.41935,5,161.0,1,365,9,270,13,13,3,5.0,4.92,13,4.24,2.0,1,1,1,1,91.0,10.0,2252.0,1,0,0,0
38.72745,-9.16448,4,129.0,3,7,14,342,10,10,1,4.6,4.3,78,3.0,1.0,0,1,0,1,99.0,10.0,3455.0,1,0,0,0
38.71972,-9.14243,4,160.0,2,365,23,358,13,13,5,5.0,5.0,22,3.86,1.0,0,1,1,0,100.0,16.0,1862.0,1,0,0,0
38.71327,-9.13354,3,143.0,4,365,21,356,6,6,2,3.67,4.33,11,2.4,1.0,0,1,1,1,74.0,16.0,268.0,1,0,0,0
39.13619,-9.36908,2,25.0,1,27,13,334,9,9,2,5.0,4.89,3,2.84,1.0,0,0,0,0,94.0,17.0,1743.0,0,0,1,0
38.713383,-9.135201,2,113.0,2,365,9,339,14,14,5,4.0,4.86,39,5.06,1.0,0,1,0,0,82.0,8.0,3036.0,1,0,0,0
38.71856,-9.15282,2,150.0,3,365,3,303,15,15,5,4.8,5.0,24,4.64,1.0,1,1,0,1,96.0,10.0,2805.0,1,0,0,0
39.13579,-9.36979,2,47.0,1,27,12,333,3,3,1,5.0,4.67,3,1.03,1.0,0,0,0,0,87.0,15.0,1743.0,0,0,1,0
38.71182,-9.13308,3,138.0,3,365,13,339,5,5,2,4.4,4.8,11,1.92,1.0,0,1,1,1,77.0,12.0,268.0,1,0,0,0
38.801025,-9.442617,2,63.0,2,1125,25,55,14,14,7,4.86,4.86,1,4.47,1.0,0,0,1,0,94.0,4.0,105.0,0,0,1,0
38.71517,-9.13396,4,198.0,2,365,3,330,14,14,5,4.86,4.79,10,4.52,1.0,0,1,0,1,92.0,5.0,1633.0,1,0,0,0
38.73148,-9.1387,3,50.0,1,365,14,349,4,4,0,4.0,3.75,13,1.19,1.0,0,0,0,0,100.0,41.0,415.0,0,0,1,0
38.72418,-9.13125,6,213.0,1,1125,20,355,4,4,0,3.75,3.75,292,1.3,3.0,0,1,0,0,91.0,35.0,3613.0,1,0,0,0
38.80089,-9.22084,3,25.0,1,365,11,329,14,14,1,4.21,4.14,5,5.53,1.0,0,0,0,0,76.0,22.0,362.0,0,0,1,0
38.714298,-9.234187,4,70.0,4,28,0,94,6,6,0,4.17,4.0,2,1.84,1.0,0,1,0,0,97.0,67.0,173.0,1,0,0,0
38.727757,-9.141298,2,51.0,2,1125,2,145,18,18,6,4.56,4.44,3,5.4,1.0,0,0,1,1,99.0,1.0,3638.0,0,0,1,0
38.97037,-9.41705,4,110.0,3,365,6,330,8,8,3,4.88,5.0,2,2.55,1.0,0,1,1,0,93.0,18.0,764.0,1,0,0,0
39.15985,-9.3522,2,56.0,1,365,30,365,1,1,1,5.0,5.0,2,1.0,1.0,0,1,0,0,30.0,30.0,113.0,0,0,1,0
38.71968,-9.15703,4,204.0,3,365,18,18,9,9,1,4.22,4.78,1,2.81,2.0,0,1,0,0,95.0,16.0,112.0,1,0,0,0
38.71697,-9.12895,4,125.0,3,1125,0,301,9,9,3,4.89,4.67,1,3.1,1.0,0,1,1,1,86.0,13.0,1767.0,1,0,0,0
38.75705,-9.36376,2,77.0,2,180,26,292,1,1,0,3.0,3.0,20,0.53,1.0,1,1,1,1,57.0,57.0,1606.0,0,0,1,0
38.73128,-9.13457,1,48.0,1,365,2,337,7,7,2,4.57,4.86,9,2.14,1.0,0,0,0,0,97.0,3.0,105.0,0,0,1,0
38.727757,-9.141298,2,50.0,2,1125,10,160,16,16,4,4.81,4.63,3,5.05,1.0,1,0,1,1,94.0,18.0,3638.0,0,0,1,0
38.71484375,-9.133390426635742,3,191.0,4,15,26,361,6,6,2,5.0,5.0,1,2.02,1.5,1,1,1,1,88.0,5.0,111.0,1,0,0,0
38.72705,-9.16616,4,133.0,3,8,11,336,13,13,4,4.62,4.08,78,3.9,1.0,0,1,0,1,99.0,15.0,3455.0,1,0,0,0
38.7276,-9.14403,2,56.0,1,365,0,0,10,10,2,2.9,4.6,59,4.69,1.0,0,0,0,1,63.0,21.0,1313.0,0,0,1,0
38.68996,-9.32577,8,144.0,1,1125,0,269,5,5,2,4.2,4.0,36,1.88,1.0,0,1,0,1,80.0,19.0,1001.0,1,0,0,0
38.7181412,-9.1581775,6,147.0,3,180,0,194,8,8,4,4.5,4.75,101,3.04,1.0,1,1,0,1,78.0,21.0,2291.0,1,0,0,0
39.1394294,-9.1771435,8,150.0,2,365,30,365,4,4,0,4.75,4.0,1,2.4,2.0,0,1,1,0,50.0,35.0,1586.0,1,0,0,0
38.697888,-9.194964,4,177.0,3,181,5,324,1,1,1,5.0,5.0,1,1.0,1.0,0,1,1,1,24.0,24.0,820.0,1,0,0,0
38.70768,-9.40414,2,64.0,3,7,13,115,9,9,3,4.89,4.67,2,3.0,1.0,0,0,1,0,89.0,14.0,1941.0,0,0,1,0
38.73526,-9.12722,2,121.0,2,30,12,340,2,2,0,5.0,4.5,1,0.78,1.0,0,1,0,0,76.0,55.0,2113.0,1,0,0,0
38.73383,-9.12934,6,85.0,3,14,5,259,1,1,0,5.0,5.0,5,0.58,1.0,0,1,1,0,51.0,51.0,2045.0,1,0,0,0
38.698006,-9.371325,2,50.0,1,90,12,300,2,2,1,5.0,5.0,2,0.67,1.0,0,0,1,1,89.0,10.0,805.0,0,0,1,0
38.70966182005874,-9.147226711692662,3,115.0,2,1125,10,345,5,5,5,4.8,4.8,3,5.0,1.0,0,1,1,0,23.0,1.0,338.0,1,0,0,0
38.79764,-9.17833,2,42.0,1,60,11,162,6,6,3,5.0,4.0,1,1.76,1.0,0,1,0,0,102.0,15.0,107.0,0,0,1,0
38.71609,-9.13526,6,95.0,1,365,6,341,16,16,2,4.5,4.56,23,4.75,1.0,1,0,1,1,100.0,4.0,2947.0,1,0,0,0
38.79618,-9.39074,4,129.0,4,365,26,176,7,7,1,4.71,5.0,5,2.63,1.0,1,1,1,1,79.0,22.0,1640.0,1,0,0,0
38.698441,-9.424577,7,203.0,2,365,10,337,13,13,5,4.92,5.0,1,4.64,1.5,0,1,0,0,83.0,2.0,265.0,1,0,0,0
38.698341,-9.195434,2,115.0,2,365,6,305,10,10,4,4.8,4.8,39,3.33,1.0,1,1,0,0,90.0,15.0,3036.0,1,0,0,0
38.70823,-9.3821,4,120.0,3,365,0,325,3,3,3,4.0,3.0,1,3.0,1.0,0,1,1,0,31.0,20.0,106.0,1,0,0,0
38.70895,-9.13558,2,120.0,1,365,11,346,17,17,4,4.47,4.88,11,5.15,1.5,0,0,0,0,98.0,4.0,1801.0,0,0,1,0
38.71977,-9.12445,2,46.0,4,1125,1,30,2,2,0,5.0,4.5,1,0.66,1.0,1,1,0,0,90.0,73.0,3221.0,1,0,0,0
38.7795339,-9.0955283,7,168.0,3,180,10,334,1,1,0,5.0,5.0,101,0.32,3.0,0,1,0,0,93.0,93.0,2291.0,1,0,0,0
38.77087700000001,-9.31170603121338,4,64.0,2,365,7,326,9,9,1,4.44,4.0,1,3.38,1.0,0,1,0,0,80.0,8.0,1442.0,1,0,0,0
38.73543,-9.1304,2,45.0,7,60,0,0,2,2,2,3.5,5.0,34,2.0,2.0,0,0,0,0,30.0,21.0,1602.0,0,0,1,0
38.76065,-9.11948,4,186.0,1,365,18,344,14,14,7,4.93,5.0,20,4.29,1.5,0,1,0,0,98.0,1.0,2291.0,1,0,0,0
38.73313,-9.14251,2,162.0,2,365,13,340,1,1,0,3.0,4.0,11,0.32,1.0,1,1,0,0,92.0,92.0,159.0,1,0,0,0
38.7764278,-9.4807361,4,200.0,5,90,20,167,2,2,1,5.0,5.0,2,1.54,2.0,1,1,0,1,39.0,27.0,2415.0,1,0,0,0
38.73586,-9.1324,2,44.0,5,60,0,0,1,1,1,5.0,5.0,34,1.0,2.0,0,0,0,0,16.0,16.0,1602.0,0,0,1,0
38.73448,-9.13048,4,100.0,5,1125,0,156,5,5,3,4.6,4.6,1,2.27,1.0,0,1,1,0,65.0,13.0,105.0,1,0,0,0
39.03383323066597,-9.390952454381848,2,80.0,2,365,17,334,6,6,2,4.67,4.33,6,2.69,1.0,0,0,0,1,66.0,4.0,106.0,1,0,0,0
39.05433,-9.39686,2,80.0,2,365,13,329,6,6,1,4.83,4.83,6,1.91,1.0,0,0,0,1,94.0,8.0,106.0,1,0,0,0
38.71902,-9.12581,4,115.0,3,365,0,277,4,4,0,3.25,3.75,6,1.64,1.0,0,1,0,0,72.0,51.0,3443.0,1,0,0,0
38.71061,-9.13559,2,90.0,1,365,18,353,5,5,1,4.6,5.0,6,2.27,1.5,1,0,0,0,65.0,11.0,2494.0,0,0,1,0
39.054668,-9.396174,2,80.0,2,60,18,334,1,1,0,5.0,5.0,6,0.57,1.0,0,0,0,0,53.0,53.0,106.0,1,0,0,0
38.7323,-9.13628,1,46.0,1,365,12,347,10,10,3,4.7,4.9,9,3.0,1.0,0,0,0,0,99.0,1.0,105.0,0,0,1,0
38.68248,-9.32198,1,40.0,5,365,0,0,2,2,1,5.0,5.0,18,0.76,2.0,0,1,0,0,78.0,22.0,2324.0,0,0,1,0
38.982141861512986,-9.41424083439331,3,71.0,2,1125,10,288,4,4,1,5.0,5.0,1,1.36,1.0,0,1,1,1,87.0,3.0,104.0,1,0,0,0
38.75852,-9.20421,2,40.0,2,365,4,48,5,5,0,4.4,4.4,1,1.65,1.0,0,1,0,0,91.0,35.0,1048.0,0,0,1,0
39.1404156,-9.3761151,4,117.0,3,30,18,311,4,4,1,4.75,5.0,28,2.07,1.0,0,1,1,0,58.0,17.0,960.0,1,0,0,0
38.7084,-9.13671,2,91.0,1,365,18,353,4,4,1,5.0,5.0,6,1.6,1.5,1,1,0,0,74.0,7.0,2494.0,0,0,1,0
38.71743,-9.16382,4,83.0,1,1125,8,327,14,14,4,4.57,4.93,1,4.77,1.0,0,1,0,0,87.0,10.0,99.0,1,0,0,0
38.71772,-9.16784,4,139.0,3,365,19,205,2,2,1,4.0,5.0,21,0.7,1.0,0,1,0,0,85.0,23.0,161.0,1,0,0,0
39.1194043,-9.3343835,6,127.0,3,365,29,364,2,2,1,5.0,4.0,1,1.87,1.0,0,1,0,1,32.0,22.0,1570.0,1,0,0,0
38.83168,-9.39845,6,197.0,2,365,0,326,6,6,0,5.0,4.83,3,2.09,2.0,1,1,1,0,86.0,50.0,3402.0,1,0,0,0
38.73101,-9.13408,6,159.0,3,365,3,291,5,5,0,4.6,4.4,21,1.72,1.0,1,1,0,0,86.0,35.0,161.0,1,0,0,0
38.71011,-9.14257,2,76.0,1,365,8,343,7,7,4,4.86,5.0,6,3.13,1.5,0,1,0,0,66.0,15.0,2494.0,0,0,1,0
38.99955,-9.41398,4,88.0,1,1125,28,363,2,2,1,5.0,5.0,11,1.33,1.0,1,1,0,1,45.0,30.0,609.0,1,0,0,0
38.71141,-9.16859,2,65.0,2,25,6,54,7,7,2,3.71,3.71,2,3.5,1.0,0,1,1,0,59.0,13.0,3212.0,1,0,0,0
38.72587,-9.14131,3,88.0,1,365,13,348,6,6,1,4.5,4.33,59,2.22,1.0,0,0,0,0,80.0,16.0,1313.0,0,0,1,0
38.726,-9.14284,2,62.0,1,365,14,349,10,10,2,4.4,4.2,59,3.16,1.0,0,0,0,0,94.0,25.0,1313.0,0,0,1,0
38.72595,-9.14179,2,81.0,1,365,17,352,15,15,5,4.27,4.6,59,4.84,1.0,0,0,0,0,92.0,15.0,1313.0,0,0,1,0
38.72333,-9.15368,2,66.0,1,365,15,349,8,8,3,4.38,4.88,11,2.55,1.5,0,0,0,0,93.0,3.0,1801.0,0,0,1,0
38.69623,-9.42121,4,219.0,3,21,19,81,14,14,3,4.79,4.93,2,4.29,1.0,0,1,0,1,97.0,20.0,3918.0,1,0,0,0
38.69611,-9.21041,5,83.0,2,1125,24,359,8,8,3,4.5,4.75,1,2.93,1.0,1,1,0,0,82.0,8.0,100.0,1,0,0,0
38.79915,-9.47966,4,186.0,3,365,13,341,3,3,2,5.0,4.67,1,2.0,1.5,0,0,0,1,45.0,20.0,97.0,1,0,0,0
38.72005,-9.1253,5,102.0,1,365,15,345,22,22,9,4.55,4.27,11,7.02,1.0,0,1,1,0,93.0,3.0,467.0,1,0,0,0
38.70084,-9.25015,6,201.0,2,180,18,169,9,9,2,4.67,4.56,26,2.84,2.0,0,1,0,0,94.0,23.0,3323.0,1,0,0,0
39.00226,-9.24769,2,110.0,2,365,11,323,9,9,6,5.0,5.0,2,5.09,1.0,0,1,1,0,53.0,2.0,2123.0,1,0,0,0
38.69571,-9.42972,5,200.0,3,365,16,323,9,9,3,4.78,5.0,1,3.46,1.0,0,1,1,0,77.0,7.0,97.0,1,0,0,0
38.79141,-9.34988,2,37.0,1,16,15,350,19,19,4,4.79,4.63,1,6.2,1.0,0,1,0,0,92.0,5.0,113.0,0,0,1,0
38.71189,-9.14313,2,52.0,1,365,14,338,7,7,1,4.0,4.43,7,2.16,2.0,0,1,0,0,96.0,20.0,1296.0,0,0,1,0
38.78214,-9.099,6,114.0,1,90,7,305,16,16,5,4.56,4.75,5,7.62,2.0,0,1,0,0,63.0,2.0,1887.0,1,0,0,0
38.73126,-9.13564,1,46.0,1,365,11,346,11,11,2,4.0,4.55,9,3.37,1.0,0,0,0,0,97.0,27.0,105.0,0,0,1,0
38.70849,-9.14914,2,99.0,3,30,0,106,2,2,0,3.5,5.0,10,1.07,1.0,0,1,0,0,55.0,34.0,120.0,0,0,1,0
38.73229,-9.13402,1,47.0,1,365,10,345,12,12,6,4.0,4.58,9,4.62,1.0,0,0,0,0,77.0,1.0,105.0,0,0,1,0
38.70821,-9.14924,2,104.0,3,30,0,106,2,2,0,4.0,5.0,10,0.83,1.0,0,1,0,0,71.0,63.0,120.0,0,0,1,0
38.73113998716089,-9.134821443024702,1,47.0,1,365,16,351,12,12,6,4.08,4.42,9,3.79,1.0,0,0,0,0,94.0,11.0,105.0,0,0,1,0
38.70961,-9.13625,2,200.0,3,365,11,344,6,6,1,4.83,4.83,4,2.09,1.5,1,1,0,1,85.0,30.0,1107.0,1,0,0,0
38.71667,-9.12153,2,56.0,1,365,0,299,25,25,10,4.88,4.68,6,8.24,1.0,0,1,1,1,90.0,3.0,180.0,0,0,1,0
38.70726,-9.15696,3,149.0,2,365,10,317,5,5,2,4.8,5.0,1,2.14,1.0,0,0,1,0,69.0,10.0,128.0,1,0,0,0
38.71122,-9.15802,4,139.0,3,365,15,322,3,3,1,5.0,4.67,70,0.96,1.0,0,1,0,0,93.0,25.0,450.0,1,0,0,0
38.73245,-9.3724,8,100.0,6,365,0,70,4,4,1,5.0,5.0,3,1.85,3.0,1,1,0,0,65.0,26.0,3050.0,1,0,0,0
38.70725,-9.16231,8,99.0,2,365,13,303,8,8,2,4.13,4.75,3,3.75,1.0,0,1,0,0,63.0,19.0,113.0,1,0,0,0
38.70625731233272,-9.16202624880074,7,95.0,2,365,9,306,5,5,2,4.2,4.6,3,2.73,1.0,0,1,0,0,54.0,5.0,113.0,1,0,0,0
38.71677045904695,-9.120467646053676,2,70.0,3,1125,10,160,1,1,1,5.0,5.0,5,1.0,2.0,0,0,0,1,9.0,9.0,3298.0,0,0,1,0
38.76143,-9.102,4,174.0,1,1125,20,355,5,5,2,4.8,4.4,43,1.9,1.0,1,1,0,0,79.0,19.0,1958.0,1,0,0,0
38.70757,-9.40572,2,59.0,3,7,13,25,9,9,1,4.78,4.78,2,3.03,1.0,0,0,1,1,88.0,27.0,1941.0,0,0,1,0
38.72086,-9.16495,6,146.0,3,1125,1,293,6,6,1,5.0,4.83,1,2.37,1.5,0,1,0,0,75.0,28.0,2609.0,1,0,0,0
38.7102996,-9.1467023,4,107.0,2,365,0,319,12,12,4,4.92,5.0,11,4.44,1.0,0,0,1,0,80.0,17.0,3184.0,1,0,0,0
38.7272,-9.14898,2,100.0,4,365,30,357,1,1,1,1.0,1.0,1,1.0,1.0,0,0,0,0,26.0,26.0,96.0,1,0,0,0
38.7005265,-9.1752082,3,52.0,3,1125,11,322,8,8,3,4.63,4.88,1,3.08,0.0,0,1,1,0,77.0,12.0,96.0,1,0,0,0
38.70323,-9.19609,1,115.0,30,365,0,0,1,1,1,5.0,4.0,23,1.0,1.5,0,1,0,0,17.0,17.0,314.0,1,0,0,0
38.76770914699824,-9.309712568261707,2,26.0,2,365,0,326,3,3,2,5.0,4.67,3,1.58,1.0,0,1,0,0,57.0,19.0,96.0,0,0,1,0
38.76186,-9.10014,4,173.0,1,1125,19,354,2,2,1,5.0,5.0,43,0.72,1.0,1,1,0,0,83.0,29.0,1958.0,1,0,0,0
38.76346,-9.10096,4,173.0,1,1125,16,351,4,4,0,3.25,3.75,43,1.54,1.0,1,1,0,0,78.0,33.0,1958.0,1,0,0,0
38.70584,-9.18248,4,71.0,30,1125,0,198,1,1,0,5.0,5.0,1,0.79,1.0,0,1,1,0,37.0,37.0,104.0,1,0,0,0
38.71725,-9.13455,4,150.0,15,1125,6,341,1,1,1,1.0,1.0,1,1.0,1.0,0,1,0,0,26.0,26.0,369.0,1,0,0,0
38.7140195,-9.1359453,4,160.0,3,120,9,344,8,8,0,4.38,4.88,1,3.24,1.0,0,1,0,0,73.0,31.0,1524.0,1,0,0,0
38.71537,-9.13114,4,104.0,2,30,21,356,5,5,1,3.4,4.8,6,2.68,1.0,0,1,1,0,55.0,27.0,2245.0,1,0,0,0
38.70855,-9.14907,2,103.0,3,30,0,106,1,1,1,4.0,5.0,10,1.0,1.0,0,1,0,0,18.0,18.0,120.0,0,0,1,0
38.71818,-9.12235,6,114.0,3,1125,2,314,8,8,5,4.88,4.63,5,3.24,1.0,0,1,1,0,73.0,2.0,2202.0,1,0,0,0
38.7084,-9.15084,2,103.0,3,30,0,45,1,1,1,3.0,5.0,10,1.0,1.0,0,1,0,0,28.0,28.0,120.0,0,0,1,0
38.70822,-9.15072,4,107.0,3,30,0,45,5,5,0,4.6,5.0,10,1.79,1.0,0,1,0,0,83.0,33.0,120.0,0,0,1,0
